"","X1","X2","factor.cl.cluster.","NES.TCGA.LUAD.KRAS_G12C.Chromatin_Regulation_pathway_co_kras","NES.TCGA.LUAD.KRAS_G12C.Chromatin_Regulation_pathway_co_tar","NES.TCGA.LUAD.KRAS_G12C.Chromatin_Regulation_pathway_co_wt","NES.TCGA.LUAD.KRAS_G12C.DDR_pathway_co_kras","NES.TCGA.LUAD.KRAS_G12C.DDR_pathway_co_tar","NES.TCGA.LUAD.KRAS_G12C.DDR_pathway_co_wt","NES.TCGA.LUAD.KRAS_G12C.KEAP1_co_kras","NES.TCGA.LUAD.KRAS_G12C.KEAP1_co_tar","NES.TCGA.LUAD.KRAS_G12C.KEAP1_co_wt","NES.TCGA.LUAD.KRAS_G12C.MAPK_pathway_co_tar","NES.TCGA.LUAD.KRAS_G12C.MAPK_pathway_co_wt","NES.TCGA.LUAD.KRAS_G12C.PTPRD_co_kras","NES.TCGA.LUAD.KRAS_G12C.PTPRD_co_tar","NES.TCGA.LUAD.KRAS_G12C.PTPRD_co_wt","NES.TCGA.LUAD.KRAS_G12C.RBM10_co_kras","NES.TCGA.LUAD.KRAS_G12C.RBM10_co_tar","NES.TCGA.LUAD.KRAS_G12C.RBM10_co_wt","NES.TCGA.LUAD.KRAS_G12C.STK11_co_kras","NES.TCGA.LUAD.KRAS_G12C.STK11_co_tar","NES.TCGA.LUAD.KRAS_G12C.STK11_co_wt","NES.TCGA.LUAD.KRAS_G12C.TP53_co_kras","NES.TCGA.LUAD.KRAS_G12C.TP53_co_tar","NES.TCGA.LUAD.KRAS_G12C.TP53_co_wt","NES.TCGA.LUAD.trips.KRAS_G12C.KEAP1.STK11_trip_kras","NES.TCGA.LUAD.trips.KRAS_G12C.KEAP1.STK11_trip_tar","NES.TCGA.LUAD.trips.KRAS_G12C.KEAP1.STK11_trip_wt","NES.TCGA.LUAD.trips.KRAS_G12C.KEAP1.TP53_trip_kras","NES.TCGA.LUAD.trips.KRAS_G12C.KEAP1.TP53_trip_tar","NES.TCGA.LUAD.trips.KRAS_G12C.KEAP1.TP53_trip_wt","NES.TCGA.LUAD.trips.KRAS_G12C.PIK3CA.TP53_trip_kras","NES.TCGA.LUAD.trips.KRAS_G12C.PIK3CA.TP53_trip_tar","NES.TCGA.LUAD.trips.KRAS_G12C.PIK3CA.TP53_trip_wt","NES.TCGA.LUAD.trips.KRAS_G12C.PTPRD.STK11_trip_kras","NES.TCGA.LUAD.trips.KRAS_G12C.PTPRD.STK11_trip_tar","NES.TCGA.LUAD.trips.KRAS_G12C.PTPRD.STK11_trip_wt","Padj.TCGA.LUAD.KRAS_G12C.Chromatin_Regulation_pathway_co_kras","Padj.TCGA.LUAD.KRAS_G12C.Chromatin_Regulation_pathway_co_tar","Padj.TCGA.LUAD.KRAS_G12C.Chromatin_Regulation_pathway_co_wt","Padj.TCGA.LUAD.KRAS_G12C.DDR_pathway_co_kras","Padj.TCGA.LUAD.KRAS_G12C.DDR_pathway_co_tar","Padj.TCGA.LUAD.KRAS_G12C.DDR_pathway_co_wt","Padj.TCGA.LUAD.KRAS_G12C.KEAP1_co_kras","Padj.TCGA.LUAD.KRAS_G12C.KEAP1_co_tar","Padj.TCGA.LUAD.KRAS_G12C.KEAP1_co_wt","Padj.TCGA.LUAD.KRAS_G12C.MAPK_pathway_co_tar","Padj.TCGA.LUAD.KRAS_G12C.MAPK_pathway_co_wt","Padj.TCGA.LUAD.KRAS_G12C.PTPRD_co_kras","Padj.TCGA.LUAD.KRAS_G12C.PTPRD_co_tar","Padj.TCGA.LUAD.KRAS_G12C.PTPRD_co_wt","Padj.TCGA.LUAD.KRAS_G12C.RBM10_co_kras","Padj.TCGA.LUAD.KRAS_G12C.RBM10_co_tar","Padj.TCGA.LUAD.KRAS_G12C.RBM10_co_wt","Padj.TCGA.LUAD.KRAS_G12C.STK11_co_kras","Padj.TCGA.LUAD.KRAS_G12C.STK11_co_tar","Padj.TCGA.LUAD.KRAS_G12C.STK11_co_wt","Padj.TCGA.LUAD.KRAS_G12C.TP53_co_kras","Padj.TCGA.LUAD.KRAS_G12C.TP53_co_tar","Padj.TCGA.LUAD.KRAS_G12C.TP53_co_wt","Padj.TCGA.LUAD.trips.KRAS_G12C.KEAP1.STK11_trip_kras","Padj.TCGA.LUAD.trips.KRAS_G12C.KEAP1.STK11_trip_tar","Padj.TCGA.LUAD.trips.KRAS_G12C.KEAP1.STK11_trip_wt","Padj.TCGA.LUAD.trips.KRAS_G12C.KEAP1.TP53_trip_kras","Padj.TCGA.LUAD.trips.KRAS_G12C.KEAP1.TP53_trip_tar","Padj.TCGA.LUAD.trips.KRAS_G12C.KEAP1.TP53_trip_wt","Padj.TCGA.LUAD.trips.KRAS_G12C.PIK3CA.TP53_trip_kras","Padj.TCGA.LUAD.trips.KRAS_G12C.PIK3CA.TP53_trip_tar","Padj.TCGA.LUAD.trips.KRAS_G12C.PIK3CA.TP53_trip_wt","Padj.TCGA.LUAD.trips.KRAS_G12C.PTPRD.STK11_trip_kras","Padj.TCGA.LUAD.trips.KRAS_G12C.PTPRD.STK11_trip_tar","Padj.TCGA.LUAD.trips.KRAS_G12C.PTPRD.STK11_trip_wt"
"BIOCARTA_ACE2_PATHWAY",6.74377932662019,-10.5249790837554,"8",-0.960525718903894,1.19884350578069,-1.55682573858425,0.923879709995619,-0.636999451109776,-1.34131105488002,-1.05241995349202,-1.27275198966459,-1.45089111108388,-0.906357331035371,-1.48148022614644,1.02377574896356,1.34498111698523,-0.843503941295705,-1.75064731070025,-1.47754902244549,-1.77286880492857,0.782631499706273,0.756167566634352,-0.775000051465236,-1.11970869589419,-1.15781039035021,-1.54609500405787,0.74675138329254,-1.40221201868781,-0.889971024863183,-1.6272302256267,-1.42633563564061,-1.59821256231179,-1.32918665709751,-1.42520189388399,-1.46041722702934,0.798107024815648,1.09446460928921,-0.686106937336336,0.781474080169272,0.555916172106825,0.127292679734079,0.803033095936322,0.997292401707753,0.283312877529902,0.590030458065415,0.770856102003643,0.228293744897562,0.98774126238915,0.167020126413839,0.622030219550881,0.330655957161981,0.861660474941725,0.0625953534582651,0.33931293554007,0.0420589279231646,0.884148299242639,1,0.8999978833291,0.598414085914086,0.639840637450199,0.164829689095465,0.866948960516626,0.280163298332077,0.756350070565478,0.107782119729253,0.373819163292847,0.233047282517247,0.326944694244604,0.493937232524964,0.210963022346929,0.993975169575283,0.54446997046275,1
"KEGG_CARDIAC_MUSCLE_CONTRACTION",9.55453934782991,-2.03216645024099,"9",-0.963684242208212,-0.982865133295167,-0.988311481280826,0.901792800026199,-0.779013743674451,-1.06619680673041,1.35218367763742,-1.10107711697889,1.28424305927358,-0.808760843412137,1.04765375387085,-0.993125202450329,-1.31266589528312,-1.21277265942033,1.99586067451138,1.25221180658417,1.65362553228189,-1.13379531923425,-0.944509509577563,-1.06349098259561,-1.36268512126715,-1.20596730173446,-1.54312684596435,1.04686247024615,-1.1588497054414,-1.02236451600816,-1.12222209583088,-1.09635937436401,-1.16143118214883,-1.41379744460968,0.971393217387065,-1.32007708967222,-1.0266053674891,-0.716951173467405,-1.12014374051822,0.776770575192383,0.84242665401509,0.706851396648045,0.843168072576794,0.997292401707753,0.550386397504906,0.191896844551712,0.945907351345176,0.291721111652852,1,0.565374280891522,0.699374428436999,0.251306160107617,0.350926645503761,0.00100612864290018,0.453695052885336,0.0698600183569137,0.497437694362928,1,0.718818561419236,0.170186806791766,0.468873564672761,0.029258088076324,0.498171066268365,0.468637651736243,0.59603173336313,0.620885531810366,0.700142502002309,0.585779409902495,0.186146773176525,0.923134062426283,0.275641959128198,0.737642931984875,0.999211537829758,0.509524636674194
"BIOCARTA_MCALPAIN_PATHWAY",-8.0936835754489,2.15054294564448,"4",-0.970331683875731,-1.02595440800035,-0.778064989670619,1.2742382785703,1.5370341808618,0.993349073715996,-0.92283226037203,-0.938165002209423,-1.22937772194305,-0.735060671503159,1.20201515486263,1.44502364749742,1.75391179086341,1.79359908287451,-0.945159197873567,0.727208491000582,-0.826084650733113,-1.04607206619226,1.3678338557614,-0.569939869305475,1.28601422009746,1.51370833514499,1.42046636645368,-0.940917455991465,-1.25512107462305,-1.16596397610184,0.884441940276475,-0.926289249186837,-1.03289430380016,1.16012300362047,1.43983732979729,1.43027174398713,1.7477118301621,1.85716388280195,1.93573390182061,0.737507117903258,0.805155003732663,0.911384381338742,0.45966810966811,0.191888665182677,0.633795781569746,0.723693693693694,0.991755167294736,0.449166328846022,1,0.409251051255825,0.196414495062043,0.165869971292858,0.113596661623919,0.943325207915113,0.99974678578434,1,0.644218615703524,0.695520021144443,0.973185223456471,0.378224937118218,0.203644379839725,0.242409699775573,0.683563109852062,0.410932329111035,0.456566028421902,0.825781656879119,0.871848862802641,0.807268055236384,0.47834583049307,0.493937232524964,0.239759377033452,0.0558842460207866,0.022095061835814,0.0419534421925549
"CALABRO.LYMPHOCYTE.INFILTRATION",-8.36863264924041,-14.8887419392852,"1",-0.982077002336092,0.975384768532911,-1.36505844720852,-1.60229180699676,-0.813376531964481,-1.16484611290314,-1.57670630931019,-0.750829863320295,-1.52464248459018,1.2277207627933,-1.59950463578565,1.53204738210519,1.00835879272412,0.920282127369407,1.63317130462591,2.11824838552208,1.2617755198898,-1.41148643213387,-0.581543887717771,-1.08101062341031,1.37447291454292,1.6194509617863,-0.604242669673647,-1.70018180113566,-1.42378935917057,-1.78648032644442,0.789621682604929,1.75904952952322,-0.527837045954572,1.47504941408108,0.922543522092485,0.991607141516832,-1.03677056592978,0.741339806685864,-0.956191598129046,0.748558731683882,0.808693403033026,0.331175497633035,0.111911663144603,0.986174836995895,0.484639619446105,0.118429000762939,0.999319701753632,0.185050318609671,0.680120422139147,0.0911540003947404,0.226250314149284,0.675097862089732,0.751057513914657,0.279047757062183,0.00270132301900349,0.648368305274987,0.276947745708357,1,0.734131599519515,0.291654352002364,0.142461664924554,0.986636776885236,0.0140591611578482,0.256012323096178,0.00671042897014422,0.881383060783709,0.0964651524082264,0.99558838029625,0.224331628857436,0.939727594824904,0.664031740492645,0.744072948328267,0.957756344630638,0.773361976369495
"BIOCARTA_CCR5_PATHWAY",-5.89785942917815,-2.4824220826415,"1",-0.982350026922478,1.42596399585643,-1.14217116776738,-0.773567604415321,0.684965087497342,-0.805047906745209,-1.49864304092851,-0.631479463364098,-1.36160404726945,1.01025349426014,-1.42958180003726,0.684139007076917,0.799269288940067,1.1777430178336,0.770657558397176,-0.672250882342678,0.722771364148193,-1.49728829742273,-1.0595822482072,-1.17369290206827,1.25280537683395,1.46161368241653,0.676414387511586,-1.72709347966325,-1.28665179075164,-1.6978873705057,-0.833569716003632,-0.551713820644731,-0.803059270592676,1.49072616609636,1.64562237474862,1.30427747339401,-0.913299611752049,1.04058381898399,-0.454778185058025,0.72848228318887,0.430099021182927,0.533798505198709,0.92182523478971,0.997292401707753,0.847700351519806,0.145347159669888,0.999319701753632,0.310072312893187,0.897741249048279,0.206124195408714,0.979864742677968,0.868279569892473,0.440797362110312,0.988898669796557,1,1,0.205251701940444,0.938748123550016,0.5995670995671,0.409424666242848,0.296492160183831,0.975153230739706,0.0258705680586362,0.375222021797876,0.0174220306152948,0.864418182407678,0.994480036048744,0.948535391727425,0.224331628857436,0.195950163080155,0.327661667382629,0.896586943569666,0.592570544112394,1
"BIOCARTA_EPHA4_PATHWAY",-4.26870283967009,1.15823491015158,"3",-0.984464320468176,1.0013509074356,0.889075583871729,-0.739804214763957,1.29574153680488,1.23497312797752,-1.09725287877691,0.685730547244208,-0.995569892092956,1.40214285485608,-1.09834443694029,0.739396532480825,1.53273611386846,1.1371898464387,-1.59588657480041,-1.05855205041409,-0.736623141025345,-1.00274698511575,0.742580501069773,-0.868432719483106,-1.03114302827936,-0.777731025232023,-0.902975139794355,-1.04297070187825,-1.06905901920089,-0.979103226997051,-1.1539208047953,-0.716790319814161,-0.98684193862694,1.40004332501835,1.45273529950234,1.48650275439948,1.61752344930515,1.8161215657495,1.54240517531457,0.712706859247997,0.803759847754833,0.807427525267808,0.931432748538012,0.560455391967392,0.383722943722944,0.539737836561171,0.999319701753632,0.699035891884578,0.510746616315799,0.567622950819672,0.902818937275715,0.285686210686003,0.536571233810498,0.157254997061355,0.863645811681563,1,0.702868003113659,1,0.862149165110441,0.680878923972847,0.921179717143843,0.796244566792234,0.61618385459339,0.603301579547305,0.664125593824228,0.66039198478865,0.956177969858156,0.835603461754237,0.292271168557109,0.506932120674357,0.23473890301277,0.083557877211529,0.022095061835814,0.242547763961857
"BIOCARTA_CSK_PATHWAY",-7.94838271027556,-13.9405560185698,"1",-0.984580482817649,0.901110837466521,-1.23200967856769,-1.35294830360019,0.713224603285919,-1.23211055972097,-1.81862824202674,-0.861077475330877,-1.47581392993249,1.00457296798662,-1.39737963124533,1.66126159015255,1.51773721976687,1.41444576851245,0.702388797124896,0.917543904556692,-0.743223930018468,-1.57275860823171,-1.02732236197481,-1.3960207256578,1.34283933365291,1.84100307526607,0.887658441646963,-1.83144458769662,-1.55945137833771,-1.88736958128447,0.949706956225666,1.28935235348634,0.758173122714564,0.824175168886642,-0.87352215386353,-0.659762171266272,-0.609654204038271,0.906867282407725,-0.732120832271177,0.725355297926536,0.874799357945425,0.439367502726281,0.37471383975026,0.997292401707753,0.377469906881672,0.0188384711656869,0.991755167294736,0.178479381443299,0.885747156953847,0.2284065141208,0.0779987816247099,0.226460731997077,0.358242161195513,0.989980461552368,0.921517843017606,1,0.12306446315027,0.94349761448035,0.284025083980035,0.319124423963134,0.048380694545652,0.781608751111283,0.00450137999866951,0.211794105049125,0.00201778878005121,0.779265811356306,0.457973333333333,0.97063493511945,0.820740740740741,0.957292327203551,0.982053992600202,1,0.762573004542505,0.995636010990787
"BIOCARTA_INFLAM_PATHWAY",-7.16122088318816,-11.6741499593047,"1",-0.984629534397335,-0.722636589838925,-1.52357382207171,0.511105760448115,-0.737810935911319,-0.906206092858488,-1.79596654724715,-0.670884383925387,-1.57668570878198,0.697017811259471,-1.3038332277108,2.06897358270112,1.33981394842763,1.69255264587596,-1.05525274976525,-1.52829791254246,-1.00543017953025,-1.56621662428543,-0.943734203533234,-1.55916166876357,1.36697918529532,1.20563186002475,1.22478752660094,-1.65465559114962,-1.42234584228524,-1.71058782683339,0.952841359919793,1.38286576335201,-0.677650782127773,1.39850517856438,0.859368988282117,0.775389571881698,0.550180513454795,1.49553962752693,-0.870179669713363,0.717689384184362,0.987707607653087,0.199099909990999,1,0.997292401707753,0.730185117019129,0.0170683051888361,0.999319701753632,0.0791407528219107,1,0.327993313366302,0.0021852472024183,0.329293874180207,0.17283770229268,0.911221064268669,0.244870909234711,0.933882030178326,0.141628819454438,1,0.098803985418756,0.272858015327331,0.515789473684211,0.393483106779142,0.0349485440235528,0.23491535006439,0.0148340919469582,0.779265811356306,0.400968353798543,0.98332516387129,0.225392817059484,0.957292327203551,0.926810296931909,1,0.125866782179728,0.868917651811853
"KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS",-7.66103587037078,-10.6399855305938,"1",-0.985293653733257,-1.05576941921691,-1.27494882060342,1.03347434320727,-0.692902097221005,-0.779434613056543,-1.53317558718923,-1.08477486601993,-1.34699010392261,-0.750641813283804,-1.32047621946592,1.57121599360319,1.1620707950948,1.05364787017572,0.872481324963779,-1.13020233012411,-0.846844049557039,-1.65171464810437,-1.33524176444286,-1.58638710549427,1.30583625793503,-0.649380684370542,0.927593293792632,-1.76522898582537,-1.19406182687248,-1.72747298978888,1.00543917541972,0.966264637257938,-0.781508392671144,1.65168711523541,1.303442158921,1.35839313809069,-0.650106031638146,0.847720138902965,-0.584512438938042,0.737507117903258,0.79119045119342,0.312670739820939,0.70843989769821,0.997292401707753,0.913173678532902,0.0505456531426544,0.970398903854606,0.22170278947512,1,0.189463323490649,0.0177683880259927,0.365133787579047,0.507463014021158,0.988898669796557,0.763479758828596,1,0.011712286865776,0.439035435299445,0.0240739043087809,0.234187917009414,0.998827466844076,0.822263450834879,0.00116883888351139,0.377655486973551,0.00137163852216951,0.764017264975261,0.873948317307692,0.981554551026662,0.0101790736269412,0.482259095052903,0.115768924052202,1,0.960833996959386,1
"KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM",9.11942019576081,8.55667832591257,"9",-0.98828590317806,-0.890310703181073,1.17712881030596,1.03997908881553,-0.785874073343778,0.745574794089143,1.63522964259936,-1.15963419380294,1.54643976125253,-0.461793364013506,0.821514645672625,1.85157062807323,1.375561986404,1.65655973494866,1.6184046532484,1.4194591625484,1.51623339669998,-0.772739172744865,-1.19940393293395,-0.87841827464866,-0.615632572029485,0.688509375051098,-0.699433214348294,1.23533577466535,-1.14393104430054,1.11660396710206,1.26713731257587,-1.10624061307529,1.05178876076953,-0.845400697153284,-1.04297441657545,-0.796063524627051,1.26875405139084,1.18952011759959,1.25905442535833,0.724357063885017,0.902317880794702,0.431885342789598,0.70843989769821,0.997292401707753,0.966232777473499,0.0454799097925893,0.871072229451012,0.0625248748477749,1,0.911674134419552,0.00749754263054257,0.285318026828205,0.10571180086997,0.119419770481434,0.268150618228826,0.206466048079851,0.908957042374592,0.834366347301227,0.85099846390169,0.994837261503928,0.998988877654196,0.972586977924866,0.300369245150736,0.491149852924597,0.453996407723395,0.44649883847722,0.700142502002309,0.710779261752024,0.824331160908252,0.871954140368793,0.921340363044478,0.394460598294811,0.367563974742439,0.367684435896495
"KEGG_JAK_STAT_SIGNALING_PATHWAY",-4.39956698304168,-10.5012869527129,"1",-0.988443345433042,0,-1.46574846913571,0.740239718211931,-0.907641259073082,-1.00155722387347,-1.95245523264174,-0.864276936577305,-1.70356513771915,-0.670878912401435,-1.71360100051625,1.94036661659665,1.81606250189004,1.69174682714171,-1.03937398621262,-1.28336795720537,-1.03083796911635,-1.47195058070504,-0.91831044769841,-1.37509843768327,1.38536051240006,1.09305839613355,-0.690201584885813,-2.0538969295541,-1.42677888359281,-1.94731893948936,-1.15380394539082,1.11101772538764,-1.23481051674924,1.33588354073855,-0.680273736427648,0.906766510117523,0.722126375127875,1.75037978911141,0.709010104880891,0.738393187708256,1,0.0716047260741565,0.994683331330369,0.965,0.620519713261649,4.07421674544311e-05,0.999319701753632,0.00103578675530735,1,0.00215792803620054,4.27816548593242e-05,0.000235512293550223,0.00431889231312537,0.911221064268669,0.403356574319738,0.891288107000843,0.0494331188585297,1,0.154010704384426,0.0791129315010819,0.657647359897547,0.996008773506886,3.36095135050085e-07,0.0908342969489805,1.01332825400711e-06,0.555239005558701,0.472656189444788,0.415249418454381,0.12423948451386,1,0.882289237982392,1,0.000959892557447725,1
"GSE5099_MONOCYTE_VS_ALTERNATIVE_M2_MACROPHAGE_DN",-11.0786803711032,14.2255502054902,"5",-0.996145399472607,-1.14610619071133,-0.808028370184313,1.32492113178414,-0.894462851997672,1.05625562081103,-1.59408781386788,-1.34646544605608,-1.43334901303149,-1.11944095735853,1.23364534918417,-0.721688525650628,-0.781915246120894,-0.802478140882833,-1.10075354948533,-1.62819573728978,-1.0863598615497,-1.37362817700762,-1.22863554160552,-1.32493191209483,1.22977662420555,-0.901255557905978,1.2527589005868,-1.47707584002243,-1.54554294491466,-1.44676097320613,-0.986853909862606,-1.22681782910774,-0.965347569736747,1.01724126455,-0.720081181151842,0.847375317972892,1.00536686902098,1.11328277843068,1.11238093181955,0.709457771114443,0.510381762046209,0.958833132230818,0.172089249345951,0.989752426310898,0.575110445058462,0.00980611830527506,0.279948525204383,0.0429072581757827,0.640063550011831,0.225475676347891,1,0.958558351526294,0.961533360411814,0.805957433127572,0.00541428252021882,0.746775288526816,0.0985338695838065,0.587071706110915,0.186155913978495,0.243060460139112,0.921179717143843,0.142612687902443,0.014767205897761,0.0153795302129785,0.016017800740525,0.779265811356306,0.431496960486322,0.862079633554512,0.605867176131342,1,0.993890837370358,0.757357480963161,0.222126224580227,0.354609377821376
"BIOCARTA_IL3_PATHWAY",-0.040204142389211,0.282832653305151,"3",-0.998605140253383,1.78607897637587,-0.701672184865804,0.967319247276323,1.95068684042986,1.41368976955638,-0.714244762657871,1.00017954180076,1.09144561360971,1.8813199645391,-0.839353736765839,1.50525380798024,1.75894239048149,2.02223056237811,0.725856010579766,1.220053575044,0.987556295018296,-1.0492301377042,0.563051058503752,-0.746973763358447,-0.94077111073948,0.810524871537033,-0.984649929454371,-0.982084113386965,-1.06944240891484,-0.929669465925517,0.850244424215711,1.33344112565936,1.20834699821731,-1.23140318328374,-0.765341856769785,-1.20016884712445,0.596019514247568,0.715494859914266,0.817766473625429,0.717689384184362,0.115643834818461,0.946107784431138,0.771891564440406,0.0367120513064684,0.218587203539581,0.907898386743558,0.981457962915926,0.580054560823792,0.0344484353963547,0.847776722992216,0.165911127872258,0.122155635312345,0.0437336231492592,0.989980461552368,0.720867469879518,0.947791164658635,0.64921875,1,0.8999978833291,0.755669224211424,0.919322429906542,0.735606296168682,0.633783201246808,0.5995670995671,0.723689336037718,0.835944855623242,0.431496960486322,0.589161136634337,0.398071529564472,0.970317109144543,0.450598832835153,1,0.963872033506982,0.925584776395845
"KEGG_ERBB_SIGNALING_PATHWAY",-6.11679396515838,0.646210582038976,"4",-1.00381284192902,-0.864659709775939,-0.849067224929525,1.09446410002885,1.48232599444196,1.36038950823995,-1.57818572779788,-1.13849953661248,-1.32886255359424,1.28752704035733,-1.02504627109761,1.24984945329452,1.34546709926747,1.33004154744546,-0.968296748055944,-0.924141383848244,-0.742376035321144,-1.5341088454077,-0.745332700427411,-1.13303449956288,0.809283497896786,1.03395753124295,1.13838248937702,-1.86387760822197,-1.40677429267829,-1.55879536035851,-1.21160155915025,-1.12178606319662,-1.14700597418414,0.884027144399758,-0.764138363172936,0.996216268732486,1.20471793645771,1.78129969413631,1.4535059345388,0.70364706187304,0.948736332201901,0.89920000772007,0.603004334121355,0.0981950761786698,0.141438015700473,0.0285693029664302,0.858444846292948,0.239644253728761,0.194822271809867,0.613702331326231,0.198608907373997,0.117700667925801,0.219385905585956,0.943325207915113,0.930673092080078,1,0.0567309660030184,1,0.613801836024058,0.931330410304038,0.672169512392696,0.376801470588235,0.000166045157711576,0.129037959765907,0.0214419823970332,0.488777155867565,0.646809583582278,0.575507036487073,0.811504523779559,0.99080678226702,0.653744354279114,0.271655569017322,0.00318583567513879,0.0951999140319485
"BIOCARTA_IL4_PATHWAY",-10.8070586670016,3.33649352290354,"3",-1.00468200180928,1.59628033215333,1.9257627095894,1.41309625192784,1.95115497417139,1.93213296004954,-1.22633504358292,0.740013678596915,0.798331235573812,1.87658302705658,1.06597378009818,1.31171532524568,1.57979687953009,1.61034799749491,-1.36911492765449,-0.413312829124973,-1.23107094016365,-1.18596447819431,-0.622934307723837,-0.590577044118419,-0.755194909602738,1.66613323345603,0.976230699098753,-1.4519005683787,-1.38553942211822,-1.16431539219244,0.662087758138062,1.3488985815337,1.21416228086249,1.2124513631414,1.45885857145994,1.16870110849448,-0.701984931798027,1.54009838801244,0.79400905754146,0.717045001991239,0.323024528851055,0.0296913112347449,0.304282042778975,0.0589224184323603,0.0162822458650998,0.412417181567781,0.999319701753632,0.852678960360099,0.0406863119792153,0.565374280891522,0.370708542442394,0.226460731997077,0.164815597146679,0.541133058389407,1,0.655627750995598,0.524477019392274,1,0.951148557348382,0.890426275331936,0.187181595386117,0.722874636153769,0.161216931216931,0.28395209376228,0.470844526937918,0.948824614753818,0.481242195558934,0.609194488606253,0.423331635252165,0.493937232524964,0.492659110723627,0.993997599039616,0.162544792691623,0.937317731116944
"BIOCARTA_IL2RB_PATHWAY",-12.105230664072,3.2877091477128,"4",-1.00579875108911,0.935522867117628,1.12004301380065,1.51849439565529,1.62061679638052,1.54466336067025,-1.43932612128207,-0.673665679350184,-1.03349943221464,1.18355777609218,0.851318642530174,1.63835382892002,1.7467587751399,1.92196417352457,-1.16940780517307,-1.1005271848914,-0.994185525811382,-1.54565143572234,-0.88777776069387,-1.10989036124707,1.39791170598214,1.5642297662814,1.60201536837951,-1.67379415552935,-1.21980387235434,-1.4496400587352,1.11087883896701,1.30122314848054,1.24883864043419,1.24791689558193,1.09157357925035,1.41617738821102,0.557906874046871,1.2885955856707,0.961272816096165,0.70364706187304,0.853061733820541,0.489135514018692,0.119801510789721,0.120058520832213,0.0962035523344633,0.146909605646216,0.999319701753632,0.645510307691027,0.570749204700383,0.861909871244635,0.0411800210302982,0.0487641387233254,0.0437336231492592,0.801288006756757,0.809941520467836,0.948453608247423,0.115799945728874,1,0.675204380109503,0.240478855863471,0.0718300335233335,0.0541564330184395,0.0160627794442016,0.425544141101417,0.123433154815444,0.66039198478865,0.426708012403721,0.45102094701637,0.326944694244604,0.784031068983676,0.21025947843998,1,0.186901637379511,0.773361976369495
"BIOCARTA_DNAFRAGMENT_PATHWAY",3.6154319297696,16.819727451584,"7",-1.0097960223248,-1.22294657447334,0.682706056315425,1.41579697154454,-0.556325433508223,1.21687080961068,1.09627562327087,-1.0508131281274,1.14961008146418,-0.964704814869062,1.36632502123549,-1.33754792732662,-1.26144527541139,-0.839012710023257,0.656004049534122,-0.815425720353377,-0.956491844495632,0.895244808535345,0.906079947533125,1.04308234545265,1.47113249223784,0.937397656082502,1.73694478705076,1.20545695103751,1.0505716012877,1.29310647268755,1.59164876552939,1.28887013824832,1.57369800493168,1.66059386449204,1.41706805995772,1.68377896731699,0.935290938123483,-0.818506031882626,0.724338800312078,0.699221316012843,0.557966599412693,0.946107784431138,0.290356394129979,0.997292401707753,0.387480328728799,0.539737836561171,0.981457962915926,0.507806031933767,0.945599090932748,0.307731984327729,0.310107411853243,0.3785672392124,0.86059495714818,0.99891765108296,0.957745605364653,0.963719979560552,0.786544612104314,1,0.737268451549442,0.228736581337737,0.820448503558871,0.0517020628055518,0.411310173102074,0.602198156125448,0.340663124754034,0.138673024360593,0.510693215339233,0.233047282517247,0.0489131579162714,0.537168713639302,0.0746445942663726,0.81649135987979,0.900838041431262,0.98829121261303
"GSE5099_MONOCYTE_VS_CLASSICAL_M1_MACROPHAGE_UP",9.84283700102815,-2.39096614620962,"9",-1.01379218898096,-0.969108694577625,-1.07898183923436,1.0261435276861,-0.824715756652567,-0.91649927011749,1.00033077347701,-0.900789431144857,1.01632091466249,-0.771054755877986,1.15226852352203,0.98327282774772,-0.732716175468242,-0.64299665137448,1.01690047813155,-0.838566274812477,-0.681084290131648,-1.09764283779643,-0.789385905523772,-0.948408506982802,-0.928912261892398,-0.892420881960515,-1.0231108213538,-0.835355933788473,-1.09947421129333,-0.808405337312408,-0.927730071765467,-0.94157087684353,-1.07921390776676,-0.860136743303161,-0.789137749739753,-1.02987190093968,0.92819953799392,1.26512212701722,0.9850287005353,0.697705101551255,0.861697276791616,0.549771947148164,0.71786914093745,0.997292401707753,0.798884829840415,0.626810439131114,0.999319701753632,0.648494983277592,1,0.306139365248945,0.70385104034324,0.983793290456622,1,0.911221064268669,0.98951562033133,1,0.488262618721745,1,0.84229841669288,0.819873150105708,0.921179717143843,0.65655202134469,0.921832296673263,0.497111389728839,0.927361945394554,0.829741082495524,0.873948317307692,0.691205619665061,0.87472001762512,0.99080678226702,0.624075824474628,0.993975169575283,0.0396166762696225,0.87310110678362
