"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"LINC01273",15.9506655254468,1.54916414250247,0.47585587113118,3.2555322661458,0.00113180035400884,0.34174711689297
"AC003101.2",2.83496192281029,2.03291772708039,0.625063723650186,3.25233676209645,0.00114460320566795,0.342191027674692
"NLRP6",93.1993653388376,-2.34187087789911,0.722505483153412,-3.24131917681496,0.00118977888676263,0.351207569663071
"BOK-AS1",27.5916486131818,4.90520971456435,1.51688924423846,3.23372964321265,0.00122185060757108,0.351207569663071
"AVPR2",26.6065481119082,-2.01857608137879,0.624737593306651,-3.23107830072261,0.00123324151093722,0.351207569663071
"TLNRD1",1706.54608610928,-0.820479238975757,0.254016500531867,-3.23002339319617,0.00123780089749151,0.351207569663071
"POU3F3",5.76736701566706,2.83727900016829,0.878737047568261,3.22881459023484,0.00124304456715231,0.351207569663071
"H1FX",3305.6058966079,-0.768513812377716,0.238042859297778,-3.22846824578069,0.00124455075191086,0.351207569663071
"AL358216.1",1.11680333961819,-3.6289933582563,1.12569302697356,-3.22378594456866,0.00126507925272774,0.353430194650668
"ITM2A",245.901356340424,-1.45228687328244,0.450830323396121,-3.22136022781768,0.00127583676823722,0.353430194650668
"AL603839.3",6.93661805123763,1.5158159321533,0.47191330427791,3.21206441609587,0.0013178482285581,0.361749338739199
"REG4",22812.9560038719,-3.08595724407294,0.964504295455641,-3.19952669844265,0.00137653437095171,0.372006834395049
"AC007950.3",2.3777641291517,-1.46229012515912,0.457132545035157,-3.19883180718769,0.0013798564481618,0.372006834395049
"PCDHA5",6.49559550809809,-3.39937066997445,1.06593565426309,-3.18909556724089,0.00142718686979997,0.378017651840277
"MAGEA6",93.9540866352586,-7.17867986592346,2.25100856861298,-3.18909486441751,0.00142719033978445,0.378017651840277
"KLK7",232.20053701822,2.92183203903435,0.918020043762375,3.18275407915892,0.00145881459838939,0.383033972159719
"AC017048.3",1.88458882277305,2.39962591563026,0.75500954835127,3.17827227598693,0.00148155549641193,0.385651450122053
"CCNJL",350.233030957463,-1.30081478754991,0.411183203528545,-3.16358931101039,0.00155836529290411,0.402178119822561
"RPL5P29",4.71716627152046,1.49031284160078,0.471536319377648,3.1605473011448,0.00157473034099864,0.402957480054693
"RASD1",456.606522661285,-1.97730402858021,0.628105759718734,-3.14804314080108,0.00164367433372385,0.413319037521914
"CPN1",31.8897194343418,-3.52843839240283,1.1209668971638,-3.14767403152607,0.00164575106383988,0.413319037521914
"SLC13A3",308.757422479426,2.44497940956656,0.777218283072512,3.14580789311984,0.00165628758205503,0.413319037521914
"KANTR",28.5321944653508,1.58364631919956,0.504293717932055,3.14032529632449,0.00168760329847954,0.417681816373686
"AC008443.5",25.4461478906792,1.11279165961615,0.354825260112661,3.13616809373388,0.00171171064267879,0.418127625431628
"AFF3",44.3140248502524,-1.7063158483091,0.544236646972558,-3.13524614301678,0.00171709970370995,0.418127625431628
"CYB5D1",49.1911985763273,0.848591912685522,0.271234348370116,3.12862997546154,0.00175623318003901,0.419947185956417
"AC012313.4",8.68119826996899,0.978473444276478,0.312811479117893,3.1279972430542,0.00176001832191724,0.419947185956417
"LINC00592",1.39099475235779,2.01639193068062,0.644842893668747,3.12695068904091,0.00176629549980013,0.419947185956417
"ACAT1",1911.78789213946,0.734439977703604,0.235361634781091,3.12047449188864,0.0018055993520424,0.424826605369639
"CHRNA7",31.9645251629341,-2.52088047232323,0.808246079037439,-3.11895168774021,0.00181495718141028,0.424826605369639
"LINC01116",76.8761313926587,1.54818828487373,0.497163301977117,3.11404377337769,0.00184542109117385,0.425374936815466
"AL031595.3",18.0297645664996,1.66665420636276,0.53530636682362,3.11345859054935,0.00184908455787535,0.425374936815466
"AC111186.1",0.86911803432458,-2.32287938294874,0.746476729845849,-3.11179074989843,0.00185956256531351,0.425374936815466
"ZBTB12",378.94438647499,-0.959541906205973,0.308953347721837,-3.10578251791557,0.00189776236673697,0.428471529364272
