"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"KCNA7",6.60842769652657,2.49116047136775,0.515658447266199,4.83102814387084,1.35829800556306e-06,0.000295996554343322
"AC254629.1",15.0413241483388,-3.37871488811212,0.700389927230983,-4.82404837184052,1.40673277448198e-06,0.000304451658959464
"TACC2",6758.32427075591,-1.65134625429376,0.342583619931595,-4.82027206853466,1.43362570384117e-06,0.000308161258435192
"CCDC158",28.470842728789,1.66218950290712,0.345017663012416,4.81769393599801,1.45226910178199e-06,0.00030932701253558
"RERGL",55.3586303252432,-3.20935600123986,0.666336411483368,-4.8164199733515,1.46156742506199e-06,0.00030932701253558
"IGFBP1",52.1345750725482,-3.80030583850153,0.789184205293006,-4.81548643905077,1.46841736440082e-06,0.00030932701253558
"AL031587.5",82.7199023308709,1.04127802114833,0.216801040615167,4.80291984851055,1.5636849014585e-06,0.000326011885009395
"CDKN2A",1298.83687689505,2.47487347427873,0.51534790892125,4.80233533780946,1.56825769103829e-06,0.000326011885009395
"AL078601.2",5.9138800182826,-4.13229429258782,0.861843591008046,-4.7947148829575,1.62906359819675e-06,0.000335877690867803
"TF",868.865114977063,-3.39486886361284,0.7081874317272,-4.79374345197441,1.63697589700746e-06,0.000335877690867803
"MAST4",2508.76117118981,-1.08943777519407,0.228414995161033,-4.7695545313302,1.84633758698351e-06,0.000376390806925839
"STEAP1B",89.8828332914125,2.37548494768905,0.49901264433854,4.76037025241684,1.9323812949136e-06,0.000391406308696667
"SYBU",1564.88756332362,-2.07484968579845,0.436292972888307,-4.75563397701025,1.9782461168294e-06,0.000398144081525958
"SLC16A12",203.45842254986,-2.60841759324005,0.548863526203784,-4.75239739700172,2.01018784591449e-06,0.000402012123767127
"GLTPD2",121.611333786678,-2.38837218580683,0.502845748771672,-4.74971140084417,2.03707149892088e-06,0.000404826322156616
"LGALS4",2243.00712167592,-3.92966732928195,0.829096803103048,-4.73969663683956,2.1403843107394e-06,0.00042050450595314
"KIT",3675.04321093242,-2.16215057236143,0.456290655613064,-4.73853791604914,2.15265754427222e-06,0.00042050450595314
"AC022079.2",6.23152138600748,1.38758464623732,0.29284848211973,4.73823403895948,2.1558873968102e-06,0.00042050450595314
"CBR1",9726.24036187156,-2.18286116970453,0.461682538447186,-4.72805659284045,2.26679011345067e-06,0.000439423521501929
"NABP1",1747.16522097701,1.11298126251696,0.235567315670599,4.72468457412519,2.30472804556856e-06,0.000443441526534163
"LPIN2",6844.35942802448,-1.20529069833577,0.255156592896953,-4.72372939555019,2.3155849065807e-06,0.000443441526534163
"C9orf152",1258.57246325686,-1.84963269361855,0.39217786753139,-4.7163107527237,2.40159540669302e-06,0.000456122259021927
"AL353743.4",2.59416650601064,1.95679122059668,0.414966272995632,4.71554279934764,2.41067210762269e-06,0.000456122259021927
"LILRA2",319.226374861382,-2.09289226928268,0.444453000467994,-4.70891695427623,2.49036502453255e-06,0.000468396155030831
"AC026356.2",25.7997486204621,1.20033053841544,0.255188239842807,4.70370632735595,2.55480657891617e-06,0.000477673244263864
"APOBEC3B",428.472919890273,1.83384571260922,0.390884115746675,4.69153296011063,2.71165575469283e-06,0.000504017050216377
"SFTPB",445884.401736762,-2.41292056519711,0.514877535773498,-4.68639705084858,2.78056585482639e-06,0.000513803040238621
"CNGA3",347.409681409647,-3.33367048829806,0.712734399417153,-4.67729702821164,2.90681059891411e-06,0.000534008147119116
