"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"PIR",1032.84358104894,1.85374194496378,0.34038140017435,5.44607297582729,5.14940168570063e-08,2.92505821138895e-05
"RASSF8",1217.89116448475,-1.79958864716778,0.331830560743026,-5.42321552040953,5.85363434343954e-08,3.26235191012296e-05
"TSPAN7",1302.01743713113,2.36247090930593,0.439092249919094,5.3803521008199,7.43402930743453e-08,4.06641403116669e-05
"FECH",1485.50488363458,1.036522203242,0.193163418598565,5.36603778687578,8.04850869623967e-08,4.29282070714361e-05
"AC083900.1",12.7958552311455,2.08242369545636,0.388220093689651,5.36402862527019,8.13859975624762e-08,4.29282070714361e-05
"CLEC4E",195.225655029677,2.22139801857627,0.415876157587139,5.34148923435415,9.21860917623942e-08,4.7771803131186e-05
"FKBP2",4065.46732952353,1.17467920727347,0.220580786665945,5.32539222943492,1.00735428470083e-07,5.13021221749879e-05
"PCSK2",4396.51042932654,5.45215869082778,1.0284609669821,5.30127915970066,1.14994092624798e-07,5.75711103042588e-05
"XXYLT1-AS2",16.6565808252774,-3.14564357052136,0.593988542856988,-5.29579839266146,1.18497519415039e-07,5.81329034744174e-05
"RASSF8-AS1",183.663801599537,-1.57283105071408,0.297129687272409,-5.29341603376072,1.20052377003841e-07,5.81329034744174e-05
"SUCNR1",394.581916840834,-2.52033863021636,0.476399630276185,-5.29038746053441,1.22057507414128e-07,5.815055893546e-05
"IFNAR2",1544.81832967369,-0.942912695289894,0.178573607270959,-5.28024667082613,1.29010083460377e-07,6.04872991309939e-05
"PEG10",6154.80750315413,-3.25135494055586,0.617401089029448,-5.26619566814658,1.39279833874711e-07,6.40409484070582e-05
"ME1",1944.99857819355,1.64964110222687,0.313379432608626,5.26403755503341,1.4092564311933e-07,6.40409484070582e-05
"NEUROD1",78.0630576866064,-8.30636088180567,1.58159892481709,-5.25187565031147,1.50558097903002e-07,6.73815923614982e-05
"DUX4L50",40.1144396294571,1.98332155542379,0.379603164130819,5.22472345551973,1.74415583041616e-07,7.68938431624367e-05
"CR786580.1",7.27711304267137,2.99019328415829,0.572889996733022,5.21948943289331,1.79417051001932e-07,7.79356007719863e-05
"MT1L",160.292902378807,-2.39196747074031,0.459057502979458,-5.21060532768886,1.8822548361082e-07,8.05768744187882e-05
"MUCL3",739.735849956376,-3.77345820967219,0.726154142447446,-5.19649753281589,2.0307829514832e-07,8.5693238315587e-05
"SHISA3",1291.86220514923,-4.1030539446574,0.792819285231164,-5.17527010390654,2.27581501303699e-07,9.46803152888542e-05
"FASN",18921.9779111577,1.7365931457117,0.336534228904251,5.16022739014102,2.46650077179775e-07,0.000101188194163003
"EFS",983.114805179287,-2.01265194110598,0.390987957673609,-5.14760595973678,2.63831977469288e-07,0.000106754369184765
"SRXN1",226.081647360735,2.07211198053329,0.402994224134596,5.14179076631438,2.72132085368546e-07,0.000108624831589407
"IGLON5",36.3066067492603,2.52188424039869,0.49229887455818,5.12266911571144,3.01240705830244e-07,0.000118640639584183
"DIRAS3",198.511783885343,-2.76847126625017,0.541743749861342,-5.11029664294005,3.21653366573132e-07,0.000125013120287331
"MESP2",69.7285473777828,-2.64621038169725,0.518743139512723,-5.10119591014339,3.37513967926414e-07,0.0001294738647352
"AMBP",530.189854363434,3.64275796616651,0.714655300857563,5.09722374100538,3.44670872370811e-07,0.000130524208052423
"SLC7A8",2603.33365451611,1.96636179853475,0.386324982560999,5.08991622933491,3.58221731149562e-07,0.000133938651831592
"AMDHD1",68.7609337612026,2.43114169214638,0.479136899249506,5.07400222348641,3.89534500044921e-07,0.000143825875779086
"RDH12",22.578919717416,2.17964913235034,0.431223396725653,5.05457066778092,4.31360019136365e-07,0.000157302620311728
"ZNF100",499.730898367003,-1.15369511192918,0.22877302835893,-5.04296822140725,4.58365398558729e-07,0.000165112160275948
"KATNBL1",1297.69361806115,1.20063104222113,0.238429877370226,5.03557295530052,4.76421629717779e-07,0.000169548699983178
"EML4",6452.02616075334,-0.921589073804789,0.183368262170995,-5.02589195585759,5.01097966341825e-07,0.000176207520592915
"MED13",4790.0682424487,-0.859719825770936,0.171757421178163,-5.00543044879064,5.57373357587458e-07,0.000193690520428451
"CES1",7004.45700506068,2.71827789807205,0.544769970696026,4.98977191161812,6.0450627457178e-07,0.000207626817887224
"FABP3",1017.05421629377,-2.46392661654035,0.494637629066065,-4.98127613378816,6.31663288998439e-07,0.000214460577361332
"AP000688.2",14.9732076131891,4.43422910299799,0.893100180243407,4.96498511711136,6.87063386006379e-07,0.000230619071543823
"GCLM",2805.61716554602,1.47713465893156,0.298746751925636,4.94443755257713,7.63640146847258e-07,0.000253442726489599
"SLC6A6",5141.17741683265,0.968788729943196,0.196358571837191,4.93377355966134,8.06559426170356e-07,0.000264712803669111
"AL133243.2",62.6014396394118,-1.21386464876101,0.24619038379756,-4.93059326703499,8.19802645035538e-07,0.00026610253328637
"AP003119.1",18.2841781032846,3.86139942246513,0.783868450553006,4.92608092562085,8.38952628931155e-07,0.000269358508188787
"ALDH3A2",9397.11318033123,1.49736993791225,0.304742252862563,4.91356194898104,8.94364556368584e-07,0.000284061723290486
"TMC1",13.7729972986372,2.34434900011084,0.477417440082889,4.91048043763089,9.08535199350703e-07,0.000285492688493841
"CALCR",46.193731328174,-2.90502257832874,0.592749610243148,-4.90092701560291,9.53854899068114e-07,0.000293609162168861
"UOX",3.67592353543562,3.28228605510698,0.670246494058585,4.89713274773218,9.724514770485e-07,0.000293609162168861
"LCT",72.4729369012216,-3.87824250615214,0.791987426800136,-4.89684857980813,9.73858210855641e-07,0.000293609162168861
"AL672207.1",35.0286174467784,1.78907274070399,0.365355895139622,4.89679450777792,9.741261086766e-07,0.000293609162168861
"WNT10A",311.654254084284,-2.4243605138027,0.495293216360049,-4.8947985430116,9.84064833594599e-07,0.000293609162168861
"S100A5",48.0487497667977,-2.81330178149217,0.575502064560079,-4.88843038928573,1.01643125447065e-06,0.000300233463945541
"UPK1B",293.569984170628,5.16003209935399,1.05663930334868,4.88343759597141,1.04252153906642e-06,0.000303023507408971
"APLP1",638.175767258405,-2.52062992038253,0.516236189903621,-4.88270673323604,1.04639439893408e-06,0.000303023507408971
"UCHL1",3554.37076160585,2.86947140440044,0.588929431701166,4.87235184716742,1.10277547241748e-06,0.00031625030975017
"MSRB1",3149.02574761805,1.30187288622757,0.267369536759552,4.86918929510789,1.12057024986713e-06,0.000318263500390147
"GPX2",5761.2378610694,3.80407316138275,0.782244131537733,4.86302550318238,1.1560494515476e-06,0.000323886429800571
"RYR1",809.409916690446,-2.35135787727973,0.483623569874131,-4.86195881208126,1.16229810951522e-06,0.000323886429800571
"ARHGAP20",440.844359172275,-1.9871297443531,0.409311170630577,-4.8548143489262,1.20499580158532e-06,0.00033264641109558
"CYTH3",2981.02708208807,-1.40055967281649,0.289421138145124,-4.83917547209082,1.30378897432471e-06,0.000356586284477809
"MEGF11",168.180168203422,-3.22846990825933,0.668381859336637,-4.83027757734711,1.36342843418184e-06,0.000369341912234714
"KRT20",64.7837003032997,-5.46346981336448,1.13163672608049,-4.82793611010455,1.3795533494764e-06,0.000369341912234714
"SLC6A20",461.459268319198,-3.1026093819277,0.642836702145945,-4.82643472528939,1.38998922734043e-06,0.000369341912234714
"SLFN11",2295.81430823753,-1.35474583915356,0.280779740941421,-4.82494155244698,1.40044329914984e-06,0.000369341912234714
"AC124242.2",4.42704896901178,1.70016835326547,0.353813253932868,4.80527039156102,1.54542503222465e-06,0.000403971368157979
"LINC02432",32.207118571466,-3.1098362709036,0.652735386024331,-4.76431389731287,1.89497318096759e-06,0.00049099752473176
"ZNF90",277.891082108723,-2.3147377091193,0.48683334340332,-4.75468194708604,1.98759070703087e-06,0.000510516993950243
"C6orf223",805.974913301257,-2.31815715982139,0.487835776004326,-4.75192118710218,2.01492915788398e-06,0.000513077391944629
"AL365361.1",582.285144271005,-1.99770335104097,0.42113288970904,-4.74364125875132,2.09910447927886e-06,0.000529943146230246
"FNIP2",3545.01774199147,-1.27508734526671,0.26899614730516,-4.74016954532885,2.13539457388667e-06,0.000532554505568281
"NMB",514.257630367956,1.55178509420575,0.327534740024066,4.737772530913,2.16080158240477e-06,0.000532554505568281
"AC092135.3",14.5747631512354,2.37083715339402,0.500512677741966,4.73681738510584,2.17100626801428e-06,0.000532554505568281
"DOK4",3134.178948938,-1.57398314802379,0.332477331664645,-4.73410665365722,2.20022014986288e-06,0.000532554505568281
"GUCY2EP",18.735869259229,4.75485271775823,1.00439349810495,4.73405366196566,2.20079499281438e-06,0.000532554505568281
"AC008554.1",333.405943862109,-1.55592408238679,0.328773677889865,-4.73250806564873,2.21762489623192e-06,0.000532554505568281
"AC068987.4",112.012685061772,-2.14835387676707,0.455164055002692,-4.71995504292262,2.35896773710541e-06,0.000561928943698545
"TBX10",16.6782800336398,-3.7889013508443,0.805288356454215,-4.70502438098982,2.53835617270212e-06,0.000599823717034201
"IL1RAP",1470.74871462746,-1.3612835327557,0.290080097071794,-4.69278501523249,2.69510670145463e-06,0.000631810013869579
"LRRC66",55.3651866728804,2.92870027472186,0.625442564304202,4.68260467366817,2.83252463103776e-06,0.00065879616182357
"PTPRZ1",502.441622217704,-3.20351048968623,0.686427358203381,-4.66693299939403,3.0572896854778e-06,0.000705517365075339
"SLC3A2",8755.14353951424,0.881854423593795,0.189047415790674,4.66472614769959,3.09028308551438e-06,0.000707602959534294
"TNNC2",468.749809303974,-3.22386779254081,0.693589341217052,-4.64809304434212,3.35017798823863e-06,0.000761211980127636
"KCNA3",222.270169808015,-1.9200235242043,0.413353150596831,-4.64499549944646,3.40083868662407e-06,0.000766824222332074
"IL1RAPL2",24.2015739902134,-3.17881075418725,0.68485427785565,-4.64158706015598,3.45743289777925e-06,0.000773679188898511
"AL031847.1",17.7851200397932,1.59762703608189,0.344810509194474,4.63334786348065,3.5979919674144e-06,0.000799078847620201
"LHX2",35.7959099069643,3.15782885375983,0.6824882229425,4.62693530467834,3.71116377207844e-06,0.000818062354475021
"JAKMIP3",118.580070056593,2.37013734871076,0.512580679429122,4.6239303271252,3.76536386428105e-06,0.000823861613504695
"AC089983.1",26.5081290536476,3.2529254462277,0.704634906686147,4.61646934513364,3.90323647847528e-06,0.000847748522802963
"AC124242.1",33.1575444706066,1.3176472683865,0.285593201396535,4.61372071163907,3.95523828255803e-06,0.000852772470001454
"ISL1",44.1549100707988,-4.75814582460161,1.03228520601632,-4.60933257288817,4.03963695242205e-06,0.000855555296398267
"KHDRBS2",109.551616564622,-2.61912736868446,0.568266382748544,-4.60897819789459,4.04652758578167e-06,0.000855555296398267
"ABHD4",2762.54704365994,0.9145353937383,0.198443572655515,4.60854126692163,4.0550389835384e-06,0.000855555296398267
"ATP11AUN",32.2084206593618,-4.89260272189331,1.06211071299176,-4.60649032351042,4.09522108812971e-06,0.000857905251781385
"ZNF649",416.011736601184,-1.33362830230905,0.289964752962847,-4.59927728691882,4.23959164850383e-06,0.000881894775447227
"SLC25A18",85.8036889492433,1.87890687687365,0.408715068392337,4.59710693873912,4.28397770653015e-06,0.000884770226095712
"AC012501.2",13.2117357587975,4.01473471482957,0.873588093233401,4.59568387656233,4.31332224787672e-06,0.000884770226095712
"SLC47A2",35.5443803981367,2.25947918187725,0.492392840334467,4.58877342802641,4.45858028477695e-06,0.000904045991299947
"AC010615.2",142.439127389575,-2.26797777627287,0.49429489130849,-4.58830915745278,4.4685054753129e-06,0.000904045991299947
"GK",1170.50374175804,1.4832239028281,0.323455438359541,4.58555871049974,4.52774017369792e-06,0.000909798566331218
"TRIM16",1074.91291325151,1.27006881409456,0.277117441191918,4.58314283154403,4.58038938480866e-06,0.00091415906519242
"MEGF9",4013.17196139602,1.24351842987426,0.271536690850357,4.57955949150001,4.65956243817229e-06,0.000923719163078746
"AL109761.1",9.25943351092699,2.2682113591883,0.499517452059141,4.54080503061132,5.60398370413212e-06,0.00110023714807277
"SLC10A2",8.35248771858751,-5.40443649835032,1.19039522170877,-4.54003544351635,5.62447726179797e-06,0.00110023714807277
"AC079061.1",5.7138976566069,2.71793323834846,0.599244103211662,4.5356028099094,5.74391890758208e-06,0.00111620971508
"GSTP1",35230.4886836219,1.06637812006043,0.235715719359893,4.52400087256072,6.06814737459492e-06,0.00117150939314238
"VSIG1",2925.49906959102,-3.40091550067892,0.753736678624461,-4.51207377473716,6.41968494003669e-06,0.00122748394841192
"ERP29",10974.9049148799,0.839140753530423,0.186005978430814,4.51136442285132,6.44119480004903e-06,0.00122748394841192
"TXN",10355.5120240947,1.10318008146279,0.244616088147214,4.50984270829678,6.48757100505397e-06,0.0012283966176108
"IL10RB-DT",87.1698625424458,-0.96972984819485,0.215378851850882,-4.50243763424946,6.71784713164108e-06,0.00126389661512366
"KYNU",2222.75172094595,2.35279216334214,0.522786454235576,4.50048417337518,6.7798852954315e-06,0.00126477448802372
"AC009779.3",75.9133119321873,1.09427747448498,0.24319439874324,4.49959982688703,6.80815030116362e-06,0.00126477448802372
"GPA33",89.2006840317486,-2.40897603394503,0.536449623108939,-4.49059134385081,7.1025707013307e-06,0.00131122333359941
"PTPN13",3846.63590084963,-1.93297787388298,0.430733612957361,-4.48764112141471,7.20161076438039e-06,0.00131413508186853
"HGD",1255.7475644594,2.75739594618283,0.614465302395805,4.48747217366338,7.20732220403217e-06,0.00131413508186853
"MFSD4A",2605.67789360596,-2.17994732383674,0.486005942254254,-4.48543347788184,7.27658468224265e-06,0.00131862428431953
"USP44",285.22590539931,-1.81723920757114,0.405260713827078,-4.4841237888816,7.32141526604951e-06,0.00131865831785714
"HLA-DQB2",3931.15180925876,-2.12461163541627,0.474289056709597,-4.4795712769674,7.47931120209532e-06,0.00133893269265146
"CCL28",716.787991579024,-1.93867913854596,0.433896538414218,-4.46806776940729,7.8929302922925e-06,0.00140446611429961
"GNMT",39.4155896578276,1.73875128655745,0.38956843599635,4.46327557855263,8.07161328914865e-06,0.00141466084625833
"SLC6A15",78.0009970806739,-5.00724648484288,1.12200146976266,-4.46278068236585,8.09028485996107e-06,0.00141466084625833
"LINC00942",447.690234839149,3.39805170883959,0.761591268546821,4.46177871146468,8.12821397072037e-06,0.00141466084625833
"MYRF",2088.23744537722,-2.22179954858004,0.498002662315196,-4.46142102584548,8.14179510677488e-06,0.00141466084625833
"GADD45G",967.081959609559,1.62986385984889,0.365805906059143,4.45554276968227,8.3681210338189e-06,0.00144548280173651
"EMX1",11.0362271836914,-3.43237071979819,0.770880491095816,-4.45253286267374,8.48632469353964e-06,0.00145737824882427
"MTUS2",49.2302150273707,-2.61065012979687,0.587791306694186,-4.44145753784537,8.93515804084055e-06,0.00152558785092687
"ZNF788P",159.338221243597,-1.24948876740043,0.281519463147801,-4.43837436115183,9.06408683352981e-06,0.00153870687867128
"LINC02367",34.5832097079069,2.07789068372395,0.468522525064358,4.43498566784706,9.20784144526521e-06,0.00155417840348711
"PSCA",654.893880875788,-3.48946431279854,0.787241815229539,-4.43251901168525,9.31384869474358e-06,0.00155487438803765
"SHTN1",3001.13095058704,0.878677227941797,0.198237796916891,4.43244044076102,9.31724445401393e-06,0.00155487438803765
"ZNF454",52.4406132934295,-2.04561563076091,0.462927892730569,-4.41886449895015,9.92208283442838e-06,0.00164650833013115
"ZFR2",78.953152652083,-3.56417593586603,0.807379197506965,-4.4145005802373,1.01243444535793e-05,0.00166505965704484
"AC022148.1",25.0559273563351,-3.59088026176644,0.813516038203631,-4.41402516131785,1.01466158259893e-05,0.00166505965704484
"KCNK5",3232.42797627736,-1.5396259603921,0.349198289274972,-4.40903065014658,1.03834330663667e-05,0.00169450743599083
"LINC00592",12.1329938871833,2.36766919830463,0.537317133627667,4.40646510249811,1.05071227098052e-05,0.00170527137693531
"LRRC31",334.596562560038,-2.76302692182754,0.627229529021205,-4.40512889458387,1.05720996646547e-05,0.00170644087374082
"BX255925.1",12.9746364460161,1.48404486111368,0.337205841925161,4.40100578519352,1.07750251439822e-05,0.0017297428951247
"PLAT",8049.96562978375,-2.23581563383677,0.508317548249852,-4.39846242085235,1.09020498766549e-05,0.00174067432030612
"TSEN2",392.733260881557,0.715640658939612,0.16291414360053,4.39274726628023,1.1192721594489e-05,0.00177747640031191
"BPIFB2",944.857130503717,-4.31616495592899,0.984405569181813,-4.38453935151582,1.16231471227411e-05,0.00183595999845736
"MTCO1P12",8032.46996351711,2.29836917862685,0.525195056222817,4.37622013268106,1.20755063753812e-05,0.00189726759210644
"HTATIP2",3413.6871698402,0.868369226332737,0.198525720038344,4.37408929263682,1.21940462675411e-05,0.00190575523095571
"PANX2",851.790228917614,1.68286757717724,0.385008548971507,4.37098755773806,1.23685841707555e-05,0.0019228591538725
"NOX5",66.6429228575275,2.33524361910264,0.535281778028248,4.36264359251065,1.28500190796248e-05,0.00198724535902596
"RAB37",463.987892887424,-1.73451514862512,0.397907131821762,-4.35909540169306,1.30601172954758e-05,0.00200921742017585
"PCCA",952.70194491425,1.12734820244594,0.259768476264193,4.33981912916713,1.42600038309586e-05,0.00218244556040857
"GLB1L3",1143.12660768604,-3.32713122079681,0.767263014919248,-4.33636335402792,1.44859410224208e-05,0.00220559652536219
"ZNF92",616.590819221297,-0.84022790094157,0.193830254706406,-4.33486455566113,1.45849895974543e-05,0.0022092893473313
"CATIP-AS1",9.96351407309167,1.73304327347717,0.399902272417844,4.33366698068266,1.46645955646198e-05,0.0022100144070803
"RAB5IF",1713.1773903287,0.94888403639197,0.219051876502048,4.33177771194806,1.47910232167509e-05,0.00221023037129053
"PON1",98.907152198843,-2.35293109263726,0.543225078794392,-4.33141102001263,1.48156819525874e-05,0.00221023037129053
"QDPR",1314.58004254862,0.807522789443846,0.186937092208822,4.31975687597507,1.56201192408244e-05,0.00231852805093202
"TXNRD1",20741.0958682289,1.75712335500836,0.406977293498389,4.31749727338367,1.57808357513173e-05,0.00233067163211205
"DLGAP1-AS1",497.94136415394,1.2296566911679,0.284892290209167,4.31621610491841,1.58726591450727e-05,0.00233257017824456
"NMRAL2P",298.522303378972,2.77345336555648,0.643515065689022,4.30984993737,1.6336536249742e-05,0.00238885449378653
"AL118516.1",125.173387225322,1.21034761389812,0.280907151653549,4.30871057135233,1.64209089576441e-05,0.00238936359010291
"AP002358.1",21.4571184930641,-3.63996217632639,0.845775872445319,-4.30369592573324,1.67972166474323e-05,0.00243213816339145
"FAM157B",6.73561954527533,1.25732547892347,0.292486249856612,4.29875072602511,1.71763520250269e-05,0.00247490285909875
"PRRT3-AS1",67.9510540840181,1.44907323465655,0.337525970320665,4.29321996550329,1.76100384458485e-05,0.00252507434763822
"OGFRL1",2264.88635936527,-1.00529719467562,0.234319051820512,-4.29029217583928,1.78438202218885e-05,0.00252874759779827
"ZNF506",698.519303618595,-0.872344474437279,0.203335556956324,-4.29017181006201,1.78534943383282e-05,0.00252874759779827
"PRAG1",1329.14428659092,1.00093842204076,0.233335987203582,4.28968730471677,1.78924858805552e-05,0.00252874759779827
"IFT57",4510.28527822769,-1.36892159607929,0.319384677474588,-4.2861216978332,1.81819409783697e-05,0.00255741986961468
"CMYA5",252.889061665198,-1.48435045515694,0.346752843129082,-4.28071603324786,1.86292944914609e-05,0.00260792464781408
"VSIG10L",549.651480599695,2.19911923671877,0.514124317613247,4.27740754790181,1.89082445270366e-05,0.00263405045717616
"AC010329.2",8.62519791820251,-4.85171326801522,1.13453304262448,-4.2763966193456,1.89942700040126e-05,0.00263405045717616
"AC010329.1",240.18685603127,-2.64008951690159,0.618437526024937,-4.26896720493499,1.96380136430331e-05,0.00271059648125193
"PTGR1",3309.56549859189,1.55817196646461,0.365118319450686,4.26758090037459,1.97604119462028e-05,0.00271480487472995
"CUTC",690.808367920183,0.641862664026052,0.150519818651865,4.26430665260504,2.00523894885771e-05,0.00274216426256292
"NDUFA10",3863.13505669497,0.461217623996901,0.108529700816164,4.24969036612517,2.14066216140708e-05,0.00290096237594734
"AL365181.2",267.077668012283,2.80021965005745,0.658928765648352,4.24965458489611,2.14100412335473e-05,0.00290096237594734
"LINC00664",46.8023326241628,-2.51294687859429,0.59172518371212,-4.2468141423855,2.16831683147027e-05,0.00291343967059307
"AC019117.2",57.2356064526291,-2.75267540121583,0.648199802972972,-4.24664646393082,2.16993949329838e-05,0.00291343967059307
"SLC48A1",1612.96866459226,0.727096056861041,0.171376715019422,4.24267705667389,2.20869160820316e-05,0.00295205125443914
"NDUFB8",1418.24045767534,0.699664352974721,0.165013461853397,4.240044085593,2.23475892161232e-05,0.00297343734353985
"EPHX1",20123.194755881,1.53466239685173,0.362162447143921,4.23749731357945,2.26025123207302e-05,0.00298088531041779
"MPP2",180.726131567242,-1.73935177048152,0.410488216423225,-4.23727576308353,2.26248191339967e-05,0.00298088531041779
"AC092115.3",15.846001317155,1.58925931746204,0.375212262088508,4.23562734494843,2.27914492299538e-05,0.00298088531041779
"ECHS1",5905.61122482084,0.673054149837397,0.158908897022044,4.23547178572406,2.28072340765935e-05,0.00298088531041779
"SPTSSB",292.585979996513,-3.26941624909928,0.772369165061319,-4.23297096387803,2.30624290124794e-05,0.00300096047652254
"SYNJ1",794.08912612925,-0.721663928422028,0.170731724844201,-4.22688828968708,2.36945225314357e-05,0.00306968774795415
"RHEX",186.457702205348,-1.80487857433492,0.427416283255754,-4.22276512393641,2.41323268474889e-05,0.00311275401930623
"RGL1",2225.56344802125,-1.01762842827006,0.241042953918534,-4.22177214362377,2.4238907206729e-05,0.00311290800466244
